"time","shade_temp","microhabitat","site_id","Location","lat","long"
"2020-09-17 10:00:00",37.2012445406232,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 11:00:00",38.2456266388603,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 12:00:00",38.5755789171642,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 13:00:00",38.2091921375469,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 14:00:00",36.9700332139821,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 15:00:00",35.6430931111097,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 16:00:00",34.3855261651512,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 17:00:00",32.7460297222854,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 18:00:00",31.6378070324485,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 19:00:00",30.8427953645552,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
"2020-09-17 20:00:00",29.9387729421504,"shade","Rock_L_M_1_S","Mishmar",31.380861,35.381361
